date,ADA,AVAX,BNB,BTC,DOGE,DOT,ETH,SOL,TRX,XRP
2020-02-05,,,,,,,,,,
2020-02-12,0.1532489451476795,,0.37487019730010385,0.07662863551899712,0.16839677047289503,,0.3045227116648679,,0.15703275529865124,0.09791216702663785
2020-02-19,-0.1584955363676277,,-0.15521148036253773,-0.07204339418608363,-0.13655807831523525,,-0.026885763706099075,,-0.1569525395503747,-0.09901639344262292
2020-02-26,-0.14295652173913054,,-0.1618238712561466,-0.08424221785527208,-0.08993902439024393,,-0.1345492484253643,,-0.1846913580246914,-0.16666666666666663
2020-03-04,-0.008319805194805241,,0.06666666666666665,-0.002242565531358265,0.06867671691792299,,0.0040183953208019485,,0.08116293155663246,0.024890829694323102
2020-03-11,-0.1866175567833026,,-0.17049999999999998,-0.0944199649409948,-0.10266457680250785,,-0.13363276559790105,,-0.161904761904762,-0.11333617383894323
2020-03-18,-0.34188679245283027,,-0.37130801687763715,-0.3187143187973861,-0.21135371179039297,,-0.3912329329637614,,-0.3168449197860962,-0.2888034598750602
2020-03-25,0.1272935779816513,,0.18312559923298188,0.2366775908635781,0.10022148394241404,,0.14865092748735242,,0.11252446183953024,0.09527027027027035
2020-04-01,0.04883011190233977,,0.03646677471636939,-0.004568126784191051,-0.04277805737292406,,-0.0011744843279747341,,0.02462620932277937,0.08266502159161004
2020-04-08,0.1807306821855803,,0.18217357310398752,0.10560910494730336,0.0630914826498421,,0.2729477474829134,,0.1785407725321888,0.15270655270655276
2020-04-15,-0.12787513691128127,,-0.0357142857142857,-0.10014835687633439,-0.021266073194856627,,-0.11702557589053753,,-0.10924981791697008,-0.10776075135936736
2020-04-22,0.15102040816326512,,0.08093278463648823,0.07630544502333492,0.029813036887316846,,0.1966784359879692,0.08759009714822952,0.06214227309893716,0.042659279778393344
2020-04-29,0.40616475722858714,,0.10406091370558368,0.23117802621012662,0.1918547595682043,,0.1779040542017265,0.07621380204581474,0.24634334103156275,0.20510095642933046
2020-05-06,-0.048108632395732265,,-0.05862068965517242,0.04191709467089222,0.033758748456154786,,-0.07653771221820205,-0.1724230254350737,-0.03891290920321189,-0.0656966490299824
2020-05-13,0.05318932137762378,,-0.01037851037851023,0.017943451470523897,0.0015929908403025106,,0.003918022905364582,-0.10465868650922028,-0.03534704370179942,-0.04719207173194906
2020-05-20,0.10139318885448922,,0.04133251079580491,0.02060759178486804,0.0051689860834989165,,0.05008505954167908,0.05022583559168936,-0.0006662225183211579,-0.0014858841010401136
2020-05-27,-0.03232607167955026,,-0.024881516587677566,-0.032055481652461526,-0.005142405063291111,,-0.007480821460904341,0.016514708412179502,-0.020000000000000018,-0.01736111111111116
2020-06-03,0.5502904865649962,,0.06804374240583222,0.0501313470843987,0.0230616302186879,,0.17450792126740278,-0.005246234557454765,0.14693877551020407,0.029782937910146412
2020-06-10,-0.02096264199554987,,-0.00796359499431154,0.02335801764110723,-0.006995724834823247,,0.01373390557939902,0.09390949302483853,0.042704626334519435,-0.005392156862745079
2020-06-17,-0.003827751196172069,,-0.061926605504587284,-0.04374413658126308,-0.03091976516634054,,-0.057538002499899155,-0.09129082426127522,-0.07622298065984057,-0.04829965500246425
2020-06-24,-0.010326609029779221,,-0.02261613691931541,-0.01756926905539924,-0.021405492730210085,,0.003508171472576427,0.2577443094300871,-0.017857142857143016,-0.05023303987571204
2020-07-01,0.18466391652511538,,-0.01000625390869292,-0.00581624329867636,-0.028889806025587994,,-0.014921555252387475,0.13280718465097285,0.056426332288401326,-0.03762268266085067
2020-07-08,0.33346988938959443,,0.09033480732785848,0.02168117598542696,1.0178495537611556,,0.06907296806024421,-0.046366366366366374,0.06350148367952513,0.16487252124645901
2020-07-15,0.0023041474654377225,,0.01969872537659323,-0.02605941181456073,-0.3485678180286437,,-0.03461258197716788,0.6135533442499053,-0.020647321428571397,-0.04134241245136194
2020-07-22,-0.04750957854406135,,0.02954545454545454,0.03742105595210399,0.06433882961526027,,0.1078123034343943,-0.18345042935206857,0.022222222222222365,0.03450025367833587
2020-07-29,0.12630732099758668,,0.09823399558498891,0.16512114615968576,-0.023086269744835852,,0.20425467484291016,0.5822179732313575,0.07023411371237431,0.19421284943599804
2020-08-05,0.01928571428571413,,0.1703517587939698,0.05759608496729651,0.08955223880597019,,0.26038850820393544,0.05679758308157101,0.05729166666666674,0.2431211498973307
2020-08-12,-0.041345480028030734,,-0.07599828252468865,-0.015474746959041052,-0.009703196347031984,,-0.03439074268043296,1.1200686106346485,-0.002955665024630405,-0.0670630987776678
2020-08-19,-0.05190058479532156,,0.039962825278810454,0.016437068017033374,-0.02103746397694528,,0.05335881608512616,-0.20981661272923413,0.300889328063241,0.02655807365439089
2020-08-26,-0.1179645335389361,,-0.007149240393208189,-0.024954997164205017,-0.03444215484250812,,-0.05352458011523853,0.21160409556313975,-0.0991264717052791,-0.04622283546050354
2020-09-02,0.00786713286713292,,0.1120612061206121,-0.006016452586533938,-0.054878048780487854,0.005744296733956933,0.13939692243925195,0.1788732394366197,0.45784148397976376,-0.0010849909584087492
2020-09-09,-0.19011274934952294,,-0.007689194658033194,-0.10256713956079622,-0.10516129032258059,-0.2335182767624021,-0.2016233544778665,-0.13978494623655902,-0.015037593984962405,-0.13396089790007248
2020-09-16,-0.020668237309916515,,0.13580750407830355,0.07119568670964971,0.010454217736121096,0.08026399829678521,0.039698134700270504,-0.2925,-0.2240164415736935,0.03177257525083621
2020-09-23,-0.16183706943685083,,-0.18061041292639146,-0.06562046526909493,-0.09204423831608988,-0.21107607410327156,-0.12298337396258452,0.11189634864546516,-0.058645478622777136,-0.10251215559157212
2020-09-30,0.3189823874755382,0.2298524404086264,0.2857142857142856,0.05287412007513126,0.03339882121807469,0.08668498626030474,0.1237702614072893,0.02259887005649719,0.05466237942122176,0.09164785553047405
2020-10-07,-0.07329376854599412,-0.2046608214120904,-0.05555555555555547,-0.009903130224075185,0.00798479087452475,-0.1128735632183907,-0.04977488744372183,-0.2095994475138121,-0.02591463414634143,0.028949545078577277
2020-10-14,0.14526630376774485,0.20568610385842745,0.11403825333814499,0.07089416237923585,0.0007544322897019562,0.08758745789064526,0.10880056155128548,0.011358671909130535,0.0481220657276995,0.002009646302250756
2020-10-21,-0.010251630941286116,-0.04667949951876793,-0.03498542274052485,0.12107565642690288,-0.004900113079532642,-0.012866333095068017,0.03257629711693166,-0.1853131749460043,-0.0003732736095557465,0.008423586040914532
2020-10-28,-0.06694915254237288,0.025492175668853978,0.019469620678080002,0.0369043893324883,0.002272727272727204,0.054067101134443796,-0.006871711030501215,-0.19406150583244952,0.005974607916355401,-0.022275258552108324
2020-11-04,-0.035926935109496405,-0.21978833374353923,-0.11162331247942048,0.06561508117209369,-0.035525321239606944,-0.06068239065720171,0.03572806543714813,-0.08157894736842108,-0.10059391239792126,-0.032139951179820936
2020-11-11,0.11064587040720197,0.10063091482649833,0.03854707190511486,0.10943491647319181,0.08855799373040751,0.08581179912237924,0.15211344558684736,0.42979942693409745,0.03466776723070564,0.07692307692307687
2020-11-18,0.005655042412818112,0.07423330467182576,0.002855103497501954,0.1323727898501823,0.04643628509719222,0.05253704535249204,0.032010519281757244,0.06412825651302612,0.06940566414040705,0.1459797033567527
2020-11-25,0.46485473289597,0.08244397011739601,0.11352313167259775,0.052821080530094155,0.27554179566563475,0.13267918088737196,0.18932241624195845,0.06920903954802249,0.2334949645654607,1.1485013623978202
2020-12-02,0.015355086372360827,-0.0769041163421248,-0.03163950143815908,0.026724148979801132,-0.09492988133764835,0.029190207156308823,0.050684931506849384,-0.06737120211360637,-0.05503477472029039,0.0003170577045021883
2020-12-09,-0.06616257088846889,-0.1313751668891856,-0.07062706270627062,-0.035174415731874076,-0.06048867699642435,-0.1077767612076852,-0.041486978905492466,-0.21340887629839467,-0.08064000000000004,-0.07575277337559427
2020-12-16,0.1363022941970311,0.02797417768213939,0.08487215909090917,0.1510631851781572,0.08563273073263544,0.10110746513535673,0.11213030133928559,0.07202881152460994,0.09223807866341804,-0.02143347050754474
2020-12-23,-0.18824228028503565,-0.11872009569377984,0.020949263502455073,0.0883925865944053,0.10166520595968453,-0.1208791208791209,-0.0823062690124502,-0.32250839865621506,-0.20713830465264493,-0.5433677939372701
2020-12-30,0.34528163862472594,-0.008822531387852162,0.22250721385059324,0.2431252823855936,0.22513922036595058,0.5330508474576272,0.28582656984194776,0.26942148760330586,0.08440514469453375,-0.18841135840368384
2021-01-06,0.8172920065252853,0.5706949674768915,0.10857592446892217,0.27554023747638,1.2575757575757578,0.3957987838584853,0.6086933411292572,0.25325520833333326,0.1304670126019274,0.1782505910165486
2021-01-13,-0.0640335128665469,0.8478639930252834,-0.05015377336172233,0.014409552709291118,-0.16605944391179295,0.08316831683168324,-0.06670301258064248,0.8945454545454543,0.008852459016393421,0.2263242375601926
2021-01-20,0.20140664961636823,0.4614295824486909,0.06102117061021173,-0.050278952993310755,0.04230857668429522,0.6453382084095065,0.21942044891312062,0.02440361941321645,-0.009099772505687276,-0.03337696335078533
2021-01-27,-0.1687067589143162,-0.09765940274414853,-0.03732394366197189,-0.143045988634808,-0.17593205382748722,-0.1383333333333333,-0.09888586463436766,-0.0115096359743041,-0.06985897015414888,-0.14928909952606628
2021-02-03,0.41805377720870673,0.32915921288014305,0.2733479639112413,0.23844716423895695,3.999330745549458,0.34687298517085763,0.3428969561260078,0.5532087733549957,0.21932299012693934,0.5825706327099083
2021-02-10,1.1250564334085777,2.68842530282638,1.4695518958253544,0.1905020365025769,0.9464524765729585,0.12972714217328862,0.045452909634001504,0.5810669456066948,0.34065934065934056,0.27131003268795584
2021-02-17,-0.052262587635436564,-0.3269476372924649,0.28365384615384603,0.16274591767463797,-0.31911966987620355,0.35593220338983045,0.062042455536431396,-0.09240269048406669,0.13395168248490075,0.05636867088607578
2021-02-24,0.1768661735036987,-0.18866901599349417,0.5371511417180139,-0.046337727358747305,0.14848484848484844,0.05312500000000009,-0.12207072398630037,1.1054549872433483,-0.08560015217804828,-0.12095113274667668
2021-03-03,0.15714285714285725,-0.08987637821583705,-0.053760905446828655,0.013156495303305427,-0.10923482849604227,0.09970326409495556,-0.03477790015813731,-0.1846508944027696,0.020594965675057253,-0.04430244941427042
2021-03-10,-0.06748971193415643,0.08737151248164476,0.15740510009136965,0.10915819897980938,0.10446287519747233,0.014570966001079322,0.1446976699709941,0.00424628450106157,0.05156950672645744,0.03008691776242478
2021-03-17,0.21624007060900263,0.10330857528696824,-0.03143390268408208,0.053954399909398765,0.036474164133738496,-0.039095744680851086,0.015259268334790521,0.0021141649048626032,0.06377204884667576,0.016226741670272604
2021-03-24,-0.22423802612481858,-0.20838433292533654,-0.07957913455838772,-0.11213872243630008,-0.10988442297740209,-0.1621920841406035,-0.131533765215054,-0.044303797468354444,0.017492711370262537,0.022354694485842153
2021-03-31,0.11506080449017775,0.11093931194433693,0.21755755916921604,0.12409952618414777,0.041860465116279055,0.22431450280806087,0.21212197771658103,0.428991905813098,0.6661891117478509,0.1870054144106621
2021-04-07,-0.015100671140939603,0.026443980514961885,0.24116499718998963,-0.04833536869533861,0.09319196428571419,0.06745817593092274,0.02350084415449083,0.3666323377960863,0.18658641444539992,0.6075438596491229
2021-04-14,0.2376490630323682,0.30135593220338985,0.46273705518857855,0.12532693213001567,1.0605751233622596,0.07431749241658236,0.2381044507122565,-0.004898266767143888,0.2717391304347827,1.0048019207683074
2021-04-21,-0.17136958017894022,-0.3276895024746028,-0.009942276526394234,-0.1454955326250903,1.5268373245251858,-0.2049411764705883,-0.030540409398567392,0.23513820522529327,-0.12250712250712248,-0.2972237343494829
2021-04-28,0.11129568106312293,0.09686168151879126,0.03658200143458834,0.019974443922997187,0.05784313725490198,0.006214856466410179,0.16683138289524457,0.37492335990190084,-0.0024350649350649567,0.052672347017815646
2021-05-05,0.10612855007473843,0.24902861179795122,0.15707948899929014,0.04790522384768803,1.0213160333642262,0.18970588235294117,0.28279732888389675,0.0028985507246375164,0.19202603742880386,0.18910963944076542
2021-05-12,0.05337837837837833,-0.07946832579185525,-0.09286491957125109,-0.1391624793416022,-0.4002751031636863,-0.14660074165636583,0.08003434536932597,-0.045353490440195654,-0.1877133105802048,-0.21472772277227736
2021-05-19,-0.05644644002565735,-0.28632872503840234,-0.4310563415994727,-0.25719516451977287,-0.15570846075433242,-0.2734646581691774,-0.35903854075654174,-0.18584070796460173,-0.3349579831932773,-0.16312056737588643
2021-05-26,0.21142080217539094,-0.1024537236332328,0.12853195471967194,0.06861794083357742,0.0658013884696651,-0.021132376395534225,0.1825911113476253,0.014302059496567487,0.05079605761940864,-0.02730696798493426
2021-06-02,-0.015712682379349086,-0.10407673860911282,0.057578390332517104,-0.04372303097487007,0.19937694704049824,0.05702647657841142,-0.06314426744757595,-0.04173716864072208,-0.06144781144781153,-0.007744433688286589
2021-06-09,-0.072405929304447,-0.17558886509635974,-0.06450087129698767,-0.00493387174807558,-0.18984651711924438,-0.10597302504816952,-0.035425564932089926,0.23690406121247798,-0.03523382447149248,-0.10068292682926827
2021-06-16,-0.08789182544560536,-0.08636363636363642,-0.07592006173660826,0.02550921892040936,-0.10317691635091819,-0.00775862068965516,-0.0930576410382129,-0.05710206995003564,-0.08579017264276234,-0.09796051204165757
2021-06-23,-0.15700808625336937,-0.18550106609808092,-0.1469216149282958,-0.12170348419797838,-0.2362690932726682,-0.31364031277150295,-0.16857710013937577,-0.22180166540499624,-0.1612434631028472,-0.23211064341551424
2021-06-30,0.10631494804156683,0.04363001745200701,0.024743451255738513,0.04090871840430621,0.08127659574468082,0.036708860759493644,0.1562461901085057,0.15207522697795084,0.179598198822307,0.10555990602975718
2021-07-07,0.013728323699422118,0.09615384615384603,0.08050861415818433,-0.03353454248997112,-0.11806375442739081,0.029304029304029422,0.018004164945917278,0.03349282296650702,-0.055792101013067086,-0.07635642442272272
2021-07-14,-0.09978617248752686,-0.10068649885583525,-0.05670558824426075,-0.0312947248278449,-0.11869701026327528,-0.18149466192170816,-0.1393540256870598,-0.14596949891067534,-0.06950707510496046,-0.04877300613496938
2021-07-21,-0.07442596991290562,-0.11535199321458856,-0.053133382890016456,-0.020749836230404828,-0.03645569620253175,-0.10724637681159421,0.00038110138299685126,-0.15082908163265307,-0.10076871657754016,-0.07916801031925169
2021-07-28,0.10094097519247214,0.18120805369127524,0.0716455609789397,0.24550895036260711,0.08039936941671044,0.18019480519480502,0.15345517248293206,0.04693954187007132,0.1271139193458466,0.2850639117492557
2021-08-04,0.06993006993007,0.1120129870129869,0.06650528729774496,-0.007280787589111326,-0.020428015564202373,0.31705639614855574,0.1845188429981921,0.28335724533715934,0.10898598516075841,-0.004224008720534078
2021-08-11,0.30501089324618724,0.21970802919708032,0.16834906223868118,0.14641018698211528,0.3147964250248261,0.11749347258485643,0.16058142435760114,0.16433761878144204,0.23951828724353263,0.38478379857690204
2021-08-18,0.17139677239844198,0.7953321364452424,0.012320748447125496,-0.018485759171704585,0.14463746223564966,0.11682242990654212,-0.047385424635362994,0.747239558329333,0.01619287513494072,0.1314229249011858
2021-08-25,0.3021377672209027,0.5423333333333333,0.2711158245587455,0.0957607972708654,-0.034642032332563355,0.08702928870292892,0.07145796278106675,-0.011677428218161978,0.03257790368271962,0.026200873362445476
2021-09-01,0.04706311565122223,-0.08169440242057491,-0.026877234803337258,-0.0031926809376354726,0.006835269993164639,0.27790608160123176,0.1859232050940578,0.5391993327773146,0.08630544124371275,0.052765957446808454
2021-09-08,-0.13902439024390245,-0.12850082372322902,-0.15293853471329133,-0.05664536104722351,-0.1283095723014257,-0.16445783132530134,-0.08604714325260232,0.7250067732321863,-0.024518573082184525,-0.11156022635408258
2021-09-15,0.013759611493322499,0.5641371860653523,0.039330039763826985,0.04503678365739927,-0.03543613707165094,0.3147080028839222,0.0330114953038696,-0.16936286058321548,0.30204962243797184,0.020018198362147466
2021-09-22,-0.09860279441117759,0.27900552486187835,-0.12099149024972755,-0.09496255850396007,-0.09325797335486474,-0.13326021387441733,-0.14835611664020443,-0.0660531955124164,-0.18144159072079535,-0.10437109723461191
2021-09-29,-0.08503100088573967,-0.11622570194384452,-0.030678730644437935,-0.0467393287383121,-0.11576135351736416,-0.13761467889908252,-0.07405615028841661,-0.08692131191793762,-0.12975708502024286,-0.07579681274900407
2021-10-06,0.07018393030009684,-0.08278600885901943,0.18407445708376424,0.3323690286554244,0.2809667673716012,0.18268525311812178,0.2543819956714968,0.13762010347376186,0.11188648522912303,0.16176312102597268
2021-10-13,-0.010402532790592334,-0.08426311407160691,0.08124569064582854,0.036554682961775775,-0.08569182389937113,0.2931141439205953,0.008800138699357918,-0.038071725571725445,0.02468619246861925,0.046382189239331906
2021-10-20,0.0004570383912247955,0.08437897799599936,0.06593686895525575,0.15081350555177897,0.0950128976784177,0.06524346366035028,0.1538273897797673,0.19417803593137917,0.05349122090649239,0.01507092198581561
2021-10-27,-0.1260849703060758,0.03873888982056006,-0.10543003569505649,-0.11445748641871945,-0.06753042795445618,-0.0907453276289123,-0.05722055788722613,0.043606130874950466,-0.12131782945736436,-0.1306550218340612
2021-11-03,0.07893361212754835,0.23329028091701653,0.2678778421756576,0.0763799589562335,0.13263157894736866,0.32144626052501235,0.1733018033743512,0.3170388033817473,0.16784296426996037,0.21559172192083587
2021-11-10,0.017926356589147208,0.12370729153030502,0.08071804068428357,0.03171988273306514,-0.049442379182156215,-0.12256371814092948,0.0062071062461992454,-0.038679944037527836,0.007554296506137925,-0.014876033057851235
2021-11-17,-0.10613993336506433,0.25803821062441745,-0.05931541615149338,-0.07024082471660842,-0.07000391083300728,-0.08628791114908152,-0.07408406684250735,-0.06279428131153164,0.04311152764760995,-0.08053691275167774
2021-11-24,-0.11182108626198084,0.06667284007778496,0.021669952613192267,-0.05285311501915002,-0.08578637510513032,-0.10448807854137443,-0.004147094819045405,-0.06028773692623879,-0.1206648697214735,-0.0565693430656935
2021-12-01,-0.07194244604316535,0.03993402205052532,0.06293694456199739,0.0009248782992734572,-0.03725850965961364,-0.03889323936309064,0.07391923145347801,0.11742405832320779,-0.010013282926330747,-0.04206963249516438
2021-12-08,-0.09819121447028434,-0.22213874279989976,-0.03200993741340585,-0.11733650520890393,-0.14381270903010035,-0.18984247691472034,-0.0322075793309996,-0.1529729024400852,-0.04634121168335237,-0.12932862190812722
2021-12-15,-0.06088825214899707,0.08703584460184577,-0.10948785022127905,-0.032229103613641064,0.010602678571428603,-0.08950720750921881,-0.09454772318794213,-0.0831364896785457,-0.05216450216450208,-0.040700371057513896
2021-12-22,0.012967200610221274,0.1519399743311285,-0.013929943836831105,-0.0055247974585277415,-0.04417448923246825,0.002945508100147265,-0.009683621918367025,-0.0010641276953233803,-0.09659739666590561,0.1532696724283813
2021-12-29,0.003012048192771122,-0.11587247171751813,-0.035953835200659645,-0.04408662599195279,-0.03004043905257081,-0.01615271659324513,-0.08840166178546494,-0.043395380130074046,-0.03361981799797775,-0.14401006183838172
2022-01-05,-0.07657657657657668,-0.05612640558355941,-0.07927315129724999,-0.06539872653679546,-0.05360333531864192,-0.004477611940298498,-0.025497959667264536,-0.09529949595592535,-0.0701020141250327,-0.05375290804456956
